/obj/item/pinpointer/crew => 5482ms (56589) (avg:0.096873953938484192)
/obj/item/storage/belt/utility/full/engi => 18ms (124) (avg:0.14516128599643707)
/obj/item/stack/ore/silver => 18ms (122) (avg:0.14754098653793335)
/obj/machinery/door/airlock/command => 17ms (115) (avg:0.14782609045505524)
/obj/item/stack/ore/gold => 17ms (106) (avg:0.16037735342979431)
/turf/closed/mineral/lead => 16ms (1484) (avg:0.010781670920550823)
/obj/screen/parallax_layer/layer_3 => 16ms (126) (avg:0.1269841343164444)
/turf/closed/wall/r_wall/f13vault => 15ms (1363) (avg:0.01100513618439436)
/turf/closed/wall/f13/ruins => 15ms (1149) (avg:0.013054830022156239)
/turf/closed/mineral/titanium => 15ms (781) (avg:0.019206145778298378)
/turf/closed/mineral/uranium => 15ms (554) (avg:0.027075812220573425)
/obj/item/stack/ore/lead => 15ms (134) (avg:0.11194030195474625)
/obj/item/stack/ore/titanium => 15ms (103) (avg:0.14563107490539551)
/turf/closed/mineral/silver => 14ms (882) (avg:0.01587301678955555)
/obj/structure/table/reinforced => 13ms (758) (avg:0.017150396481156349)
/turf/closed/mineral/diamond => 13ms (380) (avg:0.034210525453090668)
/obj/machinery/door/airlock/freezer => 13ms (67) (avg:0.19402985274791718)
/obj/machinery/door/airlock/vault => 13ms (56) (avg:0.2321428507566452)
/turf/closed/wall/f13/store => 12ms (1236) (avg:0.0097087379544973373)
/turf/closed/wall/f13/supermart => 12ms (882) (avg:0.013605441898107529)
/turf/closed/wall/mineral/titanium => 12ms (334) (avg:0.035928145051002502)
/obj/screen/movable/action_button/hide_toggle => 12ms (266) (avg:0.045112781226634979)
/obj/item/stack/ore/bluespace_crystal => 12ms (51) (avg:0.23529411852359772)
/obj/item/stack/ore/uranium => 11ms (97) (avg:0.11340206116437912)
/obj/structure/table => 10ms (607) (avg:0.016474464908242226)
/obj/item/weldingtool/largetank => 10ms (152) (avg:0.065789476037025452)
/obj/machinery/door/airlock/science/glass => 10ms (86) (avg:0.11627907305955887)
/obj/effect/decal/cleanable/blood/drip => 9ms (274) (avg:0.032846715301275253)
/obj/item/gun/energy/laser/aer14 => 9ms (170) (avg:0.052941177040338516)
/obj/machinery/defibrillator_mount/loaded => 9ms (43) (avg:0.20930232107639313)
/turf/open/floor/carpet/black => 8ms (523) (avg:0.01529636699706316)
/obj/structure/closet/fridge => 8ms (272) (avg:0.029411764815449715)
/mob/dead/observer => 8ms (179) (avg:0.044692736119031906)
/obj/machinery/cell_charger => 8ms (111) (avg:0.072072073817253113)
/turf/closed/wall/f13/wood/house => 8ms (39) (avg:0.20512820780277252)
/obj/structure/closet => 7ms (442) (avg:0.015837104991078377)
/obj/item/reagent_containers/hypospray/medipen/stimpak => 7ms (319) (avg:0.021943572908639908)
/obj/item/gun/ballistic/automatic/service/r82 => 7ms (136) (avg:0.051470588892698288)
/obj/item/storage/toolbox/mechanical => 7ms (132) (avg:0.053030304610729218)
/obj/item/weldingtool/largetank/cyborg => 7ms (126) (avg:0.0555555559694767)
/obj/item/gun/ballistic/automatic/service => 7ms (88) (avg:0.079545453190803528)
/turf/closed/wall => 7ms (83) (avg:0.084337346255779266)
/obj/machinery/door/airlock/mining => 7ms (79) (avg:0.08860759437084198)
/obj/item/reagent_containers/food/snacks/lollipop => 7ms (48) (avg:0.1458333283662796)
/obj/effect/decal/cleanable/trail_holder => 6ms (325) (avg:0.018461538478732109)
/obj/item/gun/ballistic/automatic/greasegun => 6ms (97) (avg:0.061855670064687729)
/obj/item/gun/energy/laser/wattz => 6ms (82) (avg:0.073170728981494904)
/obj/item/gun/ballistic/automatic/mini_uzi => 6ms (71) (avg:0.084507040679454803)
/turf/closed/wall/f13/wood => 6ms (35) (avg:0.17142857611179352)
/obj/machinery/light/built => 5ms (338) (avg:0.01479289960116148)
/obj/structure/closet/cabinet => 5ms (276) (avg:0.018115941435098648)
/turf/open/floor/carpet => 5ms (259) (avg:0.019305018708109856)
/obj/effect/decal/cleanable/blood/gibs/core => 5ms (212) (avg:0.023584906011819839)
/obj/item/weldingtool/mini => 5ms (107) (avg:0.046728972345590591)
/obj/item/gun/ballistic/automatic/AM4B => 5ms (44) (avg:0.11363636702299118)
/obj/item/stack/ore/glass => 5ms (24) (avg:0.2083333283662796)
/obj/machinery/light => 4ms (833) (avg:0.0048019206151366234)
/turf/open/floor/plasteel => 4ms (575) (avg:0.006956521887332201)
/obj/screen/combattoggle => 4ms (124) (avg:0.032258063554763794)
/mob/living/silicon/robot => 4ms (110) (avg:0.036363635212182999)
/obj/item/clothing/shoes/f13/military/ncr => 4ms (81) (avg:0.049382716417312622)
/obj/item/weldingtool/experimental => 4ms (74) (avg:0.054054055362939835)
/obj/item/defibrillator/loaded => 4ms (59) (avg:0.067796610295772552)
/obj/machinery/door/airlock/glass_large => 4ms (38) (avg:0.10526315867900848)
/obj/item/reagent_containers/glass/beaker/plastic => 4ms (23) (avg:0.17391304671764374)
/obj/item/gun/ballistic/automatic/bozar => 4ms (21) (avg:0.190476194024086)
/turf/open/floor/plasteel/dark => 3ms (267) (avg:0.01123595517128706)
/obj/structure/table/wood/settler => 3ms (263) (avg:0.011406844481825829)
/turf/closed/mineral/bscrystal => 3ms (222) (avg:0.013513513840734959)
/obj/structure/barricade/sandbags => 3ms (216) (avg:0.013888888992369175)
/turf/closed/indestructible/f13vaultrusted => 3ms (192) (avg:0.015625)
/obj/item/clothing/shoes/jackboots => 3ms (139) (avg:0.02158273383975029)
/obj/screen/radial/slice => 3ms (131) (avg:0.022900763899087906)
/obj/item/clothing/shoes/f13/military/plated => 3ms (105) (avg:0.02857142873108387)
/obj/item/storage/box => 3ms (67) (avg:0.044776119291782379)
/obj/item/gun/ballistic/automatic/pistol/beretta/automatic => 3ms (59) (avg:0.050847455859184265)
/obj/machinery/door/airlock/maintenance/abandoned => 3ms (49) (avg:0.061224490404129028)
/obj/screen/storage/volumetric_box/center => 3ms (48) (avg:0.0625)
/obj/item/gun/energy/laser/wattz2k => 3ms (37) (avg:0.081081077456474304)
/obj/item/gun/ballistic/shotgun/automatic/hunting/cowboy => 3ms (36) (avg:0.083333335816860199)
/obj/item/gun/ballistic/automatic/assault_rifle/infiltrator => 3ms (25) (avg:0.11999999731779099)
/obj/structure/window/fulltile/wood => 3ms (11) (avg:0.27272728085517883)
/obj/item/clothing/neck/cloak/polychromic => 3ms (9) (avg:0.3333333432674408)
/turf/closed/wall/f13/wood/interior => 3ms (3) (avg:1)
/obj/machinery/light/small => 2ms (583) (avg:0.0034305318258702755)
/obj/item/clothing/shoes/combat => 2ms (257) (avg:0.0077821011655032635)
/turf/closed/indestructible => 2ms (168) (avg:0.011904762126505375)
/turf/closed/wall/r_wall/f13superstore => 2ms (150) (avg:0.013333333656191826)
/obj/item/gun/energy/laser/pistol => 2ms (123) (avg:0.016260161995887756)
/obj/item/screwdriver => 2ms (108) (avg:0.018518518656492233)
/obj/item/paper_bin => 2ms (101) (avg:0.019801979884505272)
/obj/item/reagent_containers/glass/beaker => 2ms (100) (avg:0.019999999552965164)
/obj/machinery/newscaster/security_unit => 2ms (96) (avg:0.02083333395421505)
/obj/structure/lattice => 2ms (69) (avg:0.028985507786273956)
/obj/item/weldingtool/advanced => 2ms (65) (avg:0.030769230797886848)
/obj/item/clothing/shoes/combat/swat => 2ms (64) (avg:0.03125)
/obj/structure/chair/comfy/shuttle => 2ms (62) (avg:0.032258063554763794)
/obj/item/lighter => 2ms (56) (avg:0.035714287310838699)
/obj/machinery/power/smes/engineering => 2ms (43) (avg:0.046511627733707428)
/obj/item/clothing/under/f13/ncr => 2ms (43) (avg:0.046511627733707428)
/obj/item/storage/box/gloves => 2ms (41) (avg:0.048780485987663269)
/obj/item/reagent_containers/syringe/medx => 2ms (37) (avg:0.054054055362939835)
/obj/structure/table/glass => 2ms (37) (avg:0.054054055362939835)
/obj/machinery/door/airlock/command/glass => 2ms (35) (avg:0.05714285746216774)
/turf/open/indestructible/ground/outside/road => 2ms (32) (avg:0.0625)
/obj/item/gun/ballistic/automatic/pistol/pistol22 => 2ms (31) (avg:0.064516127109527588)
/obj/item/clothing/suit/armor/tdome/red => 2ms (30) (avg:0.066666670143604279)
/obj/machinery/shower => 2ms (28) (avg:0.071428574621677399)
/obj/item/storage/toolbox/drone => 2ms (26) (avg:0.076923079788684845)
/obj/structure/table/wood/fancy/black => 2ms (24) (avg:0.083333335816860199)
/obj/machinery/door/airlock/highsecurity => 2ms (19) (avg:0.10526315867900848)
/obj/machinery/door/airlock/engineering => 2ms (18) (avg:0.1111111119389534)
/turf/closed/wall/mineral/titanium/nodiagonal => 2ms (17) (avg:0.11764705926179886)
/obj/item/gun/energy/e_gun/advtaser/cyborg/mean => 2ms (16) (avg:0.125)
/obj/item/gun/energy/mmlbuster => 2ms (12) (avg:0.1666666716337204)
/obj/item/reagent_containers/glass/bottle/epinephrine => 2ms (11) (avg:0.18181818723678589)
/obj/structure/closet/secure_closet/freezer/fridge/open => 2ms (11) (avg:0.18181818723678589)
/obj/item/toy/crayon/spraycan => 2ms (11) (avg:0.18181818723678589)
/obj/item/gun/ballistic/automatic/commando => 2ms (10) (avg:0.20000000298023224)
/obj/item/storage/belt/medical => 2ms (10) (avg:0.20000000298023224)
/obj/screen/alert/restrained/handcuffed => 2ms (9) (avg:0.2222222238779068)
/obj/item/lighter/gold => 2ms (8) (avg:0.25)
/obj/item/clothing/shoes/sneakers/white => 2ms (7) (avg:0.28571429848670959)
/obj/item/clothing/under/f13/doctor => 2ms (6) (avg:0.3333333432674408)
/turf/closed/wall/f13/wood/house/broken => 2ms (6) (avg:0.3333333432674408)
/obj/item/stack/ore/glass/basalt => 2ms (5) (avg:0.40000000596046448)
/turf/open/space/transit => 1ms (1621) (avg:0.00061690312577411532)
/turf/open/space => 1ms (256) (avg:0.00390625)
/obj/item/clothing/shoes/f13/raidertreads => 1ms (176) (avg:0.005681818351149559)
/obj/structure/closet/crate/bin => 1ms (153) (avg:0.0065359477885067463)
/obj/item/gun/energy/laser/aer9 => 1ms (149) (avg:0.0067114094272255898)
/turf/closed/indestructible/riveted/uranium => 1ms (131) (avg:0.0076335878111422062)
/obj/structure/lattice/catwalk => 1ms (130) (avg:0.0076923076994717121)
/obj/machinery/computer/terminal => 1ms (111) (avg:0.0090090092271566391)
/obj/item/wirecutters => 1ms (108) (avg:0.0092592593282461166)
/turf/closed/indestructible/fakeglass => 1ms (108) (avg:0.0092592593282461166)
/turf/closed/wall/r_wall/syndicate => 1ms (97) (avg:0.010309278033673763)
/obj/item/gun/energy/laser/solar => 1ms (97) (avg:0.010309278033673763)
/obj/item/pda => 1ms (73) (avg:0.013698630034923553)
/obj/machinery/chem_dispenser => 1ms (71) (avg:0.014084506779909134)
/turf/open/indestructible/ground/outside/sidewalk => 1ms (70) (avg:0.014285714365541935)
/obj/structure/window/fulltile/house => 1ms (65) (avg:0.015384615398943424)
/turf/open/floor/plating => 1ms (60) (avg:0.01666666753590107)
/turf/open/floor/plasteel/f13/vault_floor/misc/vaultrust => 1ms (48) (avg:0.02083333395421505)
/obj/item/gun/energy/laser/plasma/glock => 1ms (42) (avg:0.02380952425301075)
/obj/item/clothing/under/syndicate/brotherhood => 1ms (41) (avg:0.024390242993831635)
/obj/machinery/rnd/production/protolathe => 1ms (40) (avg:0.02500000037252903)
/obj/item/clothing/shoes/sneakers/brown => 1ms (40) (avg:0.02500000037252903)
/turf/open/floor/plasteel/neutral => 1ms (39) (avg:0.025641025975346565)
/obj/item/reagent_containers/syringe/charcoal => 1ms (36) (avg:0.02777777798473835)
/obj/structure/table/wood/fancy => 1ms (35) (avg:0.02857142873108387)
/obj/structure/window/plastitanium => 1ms (30) (avg:0.033333335071802139)
/obj/item/clothing/gloves/legion => 1ms (30) (avg:0.033333335071802139)
/obj/item/clothing/suit/armor/f13/leatherarmor => 1ms (30) (avg:0.033333335071802139)
/obj/item/storage/box/drinkingglasses => 1ms (27) (avg:0.037037037312984467)
/obj/item/gun/ballistic/automatic/m1garand => 1ms (26) (avg:0.038461539894342422)
/obj/item/reagent_containers/glass/beaker/waterbottle => 1ms (25) (avg:0.039999999105930328)
/obj/machinery/power/smes => 1ms (24) (avg:0.041666667908430099)
/obj/item/storage/belt/security/full => 1ms (23) (avg:0.043478261679410934)
/obj/item/storage/box/handcuffs => 1ms (23) (avg:0.043478261679410934)
/obj/item/storage/belt/holster => 1ms (21) (avg:0.0476190485060215)
/obj/item/clothing/suit/armor/f13/legion/vet/explorer => 1ms (21) (avg:0.0476190485060215)
/obj/structure/closet/crate/secure/weapon => 1ms (20) (avg:0.05000000074505806)
/obj/item/clothing/under/color/green => 1ms (20) (avg:0.05000000074505806)
/obj/item/stock_parts/cell => 1ms (18) (avg:0.0555555559694767)
/turf/open/floor/wood/wood_tiled => 1ms (18) (avg:0.0555555559694767)
/obj/item/clothing/head/helmet/swat => 1ms (18) (avg:0.0555555559694767)
/obj/screen/zone_sel/robot => 1ms (17) (avg:0.058823529630899429)
/obj/machinery/light/small/broken => 1ms (17) (avg:0.058823529630899429)
/obj/item/melee/unarmed/brass => 1ms (16) (avg:0.0625)
/obj/item/clothing/head/helmet/thunderdome => 1ms (16) (avg:0.0625)
/obj/item/reagent_containers/glass/bottle => 1ms (16) (avg:0.0625)
/obj/item/clothing/shoes/f13/military/leather => 1ms (14) (avg:0.071428574621677399)
/obj/structure/closet/secure_closet => 1ms (13) (avg:0.076923079788684845)
/obj/item/gun/ballistic/automatic/AM4C => 1ms (13) (avg:0.076923079788684845)
/turf/open/floor/plasteel/showroomfloor => 1ms (12) (avg:0.083333335816860199)
/obj/item/storage/box/syringes => 1ms (11) (avg:0.090909093618392944)
/obj/item/storage/crayons => 1ms (11) (avg:0.090909093618392944)
/obj/item/storage/box/ingredients/wildcard => 1ms (11) (avg:0.090909093618392944)
/obj/structure/closet/cabinet/anchored => 1ms (10) (avg:0.10000000149011612)
/obj/vehicle/ridden/wheelchair/the_whip => 1ms (10) (avg:0.10000000149011612)
/obj/item/gun/energy/ionrifle => 1ms (9) (avg:0.1111111119389534)
/obj/structure/closet/secure_closet/hydroponics => 1ms (9) (avg:0.1111111119389534)
/obj/structure/door_assembly/door_assembly_hatch => 1ms (9) (avg:0.1111111119389534)
/obj/screen/alert/restrained/legcuffed => 1ms (9) (avg:0.1111111119389534)
/obj/item/stack/ore/blackpowder/two => 1ms (9) (avg:0.1111111119389534)
/obj/item/reagent_containers/hypospray/medipen/stimpak/super/custom => 1ms (9) (avg:0.1111111119389534)
/obj/item/storage/box/ingredients/fruity => 1ms (8) (avg:0.125)
/obj/item/storage/box/ingredients/delights => 1ms (8) (avg:0.125)
/obj/item/clothing/gloves/f13/military => 1ms (8) (avg:0.125)
/obj/item/reagent_containers/glass/bottle/nutrient/ez => 1ms (8) (avg:0.125)
/obj/item/clothing/shoes/laceup => 1ms (8) (avg:0.125)
/turf/closed/wall/f13 => 1ms (7) (avg:0.1428571492433548)
/obj/structure/table/reinforced/brass => 1ms (7) (avg:0.1428571492433548)
/obj/item/twohanded/spear => 1ms (7) (avg:0.1428571492433548)
/obj/item/reagent_containers/glass/bottle/salglu_solution => 1ms (7) (avg:0.1428571492433548)
/obj/item/clothing/mask/gas => 1ms (6) (avg:0.1666666716337204)
/obj/item/clothing/head/helmet/knight/f13/metal => 1ms (6) (avg:0.1666666716337204)
/obj/structure/closet/radiation => 1ms (5) (avg:0.20000000298023224)
/obj/machinery/door/airlock/research => 1ms (5) (avg:0.20000000298023224)
/obj/item/storage/backpack/satchel/explorer => 1ms (5) (avg:0.20000000298023224)
/obj/item/clothing/shoes/f13/military => 1ms (5) (avg:0.20000000298023224)
/obj/machinery/door/airlock/engineering/glass => 1ms (4) (avg:0.25)
/obj/machinery/computer/rdconsole/core/bos => 1ms (4) (avg:0.25)
/obj/item/pda/heads/cmo => 1ms (4) (avg:0.25)
/obj/item/storage/belt/military/assault/ncr => 1ms (4) (avg:0.25)
/obj/structure/chair/comfy/plywood => 1ms (4) (avg:0.25)
/obj/item/reagent_containers/pill/patch/healingpowder => 1ms (3) (avg:0.3333333432674408)
/obj/structure/window/fulltile/ruins => 1ms (3) (avg:0.3333333432674408)
/obj/item/clothing/shoes/f13/rag => 1ms (3) (avg:0.3333333432674408)
/obj/item/defibrillator/compact => 1ms (3) (avg:0.3333333432674408)
/obj/item/stack/ore/blackpowder/fifty => 1ms (2) (avg:0.5)
/obj/item/gun/ballistic/shotgun/mosin => 1ms (2) (avg:0.5)
/obj/item/clothing/suit/armor/f13/combatrusted => 1ms (2) (avg:0.5)
/obj/item/stock_parts/cell/ammo/mfc => 1ms (2) (avg:0.5)
/obj/item/reagent_containers/food/snacks/meat/slab => 1ms (2) (avg:0.5)
/obj/item/gun/ballistic/shotgun/kar98k => 1ms (2) (avg:0.5)
/obj/item/reagent_containers/syringe => 1ms (2) (avg:0.5)
/area/holodeck/rec_center/thunderdome1218 => 1ms (1) (avg:1)
/obj/item/pda/syndicate => 1ms (1) (avg:1)
/obj/item/gun/ballistic/shotgun/automatic/hunting/trail => 1ms (1) (avg:1)
/obj/item/storage/backpack/satchel/leather => 1ms (1) (avg:1)
/obj/item/clothing/suit/armor/vest/leather => 1ms (1) (avg:1)
/obj/item/gun/ballistic/automatic/varmint => 1ms (1) (avg:1)
/obj/item/trash/semki => 1ms (1) (avg:1)
/obj/item/twohanded/baseball/spiked => 1ms (1) (avg:1)
/obj/item/organ/cyberimp/chest/reviver => 1ms (1) (avg:1)
/obj/item/clothing/under/f13/merchant => 1ms (1) (avg:1)
/obj/item/clothing/suit/armor/f13/combat/mk2/dark => 1ms (1) (avg:1)
/obj/item/clothing/mask/bandana/legvet => 1ms (1) (avg:1)
/obj/item/assembly/infra => 1ms (1) (avg:1)
/turf/closed/indestructible/riveted/boss => 0ms (266) (avg:0)
/obj/item/reagent_containers/blood/random => 0ms (144) (avg:0)
/obj/effect/decal/cleanable/dirt/dust => 0ms (92) (avg:0)
/obj/item/gun/energy/laser => 0ms (87) (avg:0)
/turf/open/floor/holofloor/carpet => 0ms (87) (avg:0)
/turf/closed/mineral/random => 0ms (81) (avg:0)
/turf/open/floor/f13 => 0ms (79) (avg:0)
/obj/machinery/door/airlock/centcom => 0ms (77) (avg:0)
/obj/machinery/light/floor => 0ms (64) (avg:0)
/obj/item/clothing/shoes/f13/explorer => 0ms (55) (avg:0)
/obj/structure/closet/cardboard/metal => 0ms (47) (avg:0)
/obj/item/gun/energy/laser/plasma/carbine => 0ms (47) (avg:0)
/obj/effect/decal/cleanable/blood/gibs/down => 0ms (46) (avg:0)
/obj/structure/closet/secure_closet/personal => 0ms (44) (avg:0)
/obj/structure/table/wood/poker => 0ms (44) (avg:0)
/turf/closed/mineral/ash_rock => 0ms (42) (avg:0)
/turf/open/floor/plasteel/darkred/side => 0ms (40) (avg:0)
/obj/machinery/newscaster => 0ms (36) (avg:0)
/obj/item/reagent_containers/blood/radaway => 0ms (35) (avg:0)
/obj/structure/window/paperframe => 0ms (29) (avg:0)
/obj/structure/table/booth => 0ms (29) (avg:0)
/obj/item/disk/plantgene => 0ms (28) (avg:0)
/obj/structure/closet/fridge/standard => 0ms (28) (avg:0)
/obj/item/reagent_containers/hypospray/medipen/stimpak/super => 0ms (28) (avg:0)
/turf/open/floor/plasteel/f13/vault_floor/floor => 0ms (28) (avg:0)
/obj/structure/necropolis_gate => 0ms (27) (avg:0)
/obj/item/clothing/suit/armor/tdome/green => 0ms (27) (avg:0)
/obj/item/storage/box/matches => 0ms (26) (avg:0)
/turf/open/floor/plasteel/f13/vault_floor/dark/darksolid => 0ms (26) (avg:0)
/obj/structure/window/fulltile => 0ms (26) (avg:0)
/obj/machinery/door/airlock => 0ms (24) (avg:0)
/turf/open/floor/plating/airless => 0ms (24) (avg:0)
/obj/structure/table/abductor => 0ms (24) (avg:0)
/obj/structure/window/shuttle => 0ms (24) (avg:0)
/turf/closed/wall/f13/vault => 0ms (24) (avg:0)
/obj/item/reagent_containers/glass/bottle/blackpowder => 0ms (23) (avg:0)
/obj/item/clothing/suit/armor/vest => 0ms (22) (avg:0)
/obj/structure/closet/bus => 0ms (21) (avg:0)
/turf/closed/wall/mineral/plastitanium => 0ms (21) (avg:0)
/obj/item/gun/energy/laser/plasma/glock/extended => 0ms (21) (avg:0)
/obj/item/clothing/under/color/red => 0ms (20) (avg:0)
/mob/living/simple_animal/hostile/handy => 0ms (19) (avg:0)
/obj/item/clipboard => 0ms (19) (avg:0)
/obj/item/gun/energy/laser/carbine => 0ms (19) (avg:0)
/mob/living/simple_animal/hostile/handy/gutsy => 0ms (18) (avg:0)
/obj/item/stock_parts/cell/upgraded => 0ms (18) (avg:0)
/turf/open/floor/plasteel/f13/vault_floor/floor/floorsolid => 0ms (18) (avg:0)
/obj/structure/table/wood/bar => 0ms (18) (avg:0)
/obj/item/gun/energy/laser/plasma => 0ms (17) (avg:0)
/turf/open/floor/plasteel/darkblue/side => 0ms (17) (avg:0)
/turf/open/floor/f13/wood => 0ms (17) (avg:0)
/turf/open/floor/plasteel/f13/vault_floor/yellow/yellowchess/yellowchess2 => 0ms (17) (avg:0)
/obj/machinery/door/airlock/external => 0ms (16) (avg:0)
/turf/open/floor/plasteel/darkred/corner => 0ms (16) (avg:0)
/turf/open/floor/carpet/green => 0ms (15) (avg:0)
/obj/item/clothing/shoes/f13/fancy => 0ms (15) (avg:0)
/obj/machinery/airalarm => 0ms (14) (avg:0)
/obj/item/defibrillator/compact/combat/loaded => 0ms (14) (avg:0)
/obj/item/holochip => 0ms (14) (avg:0)
/obj/item/gun/energy/laser/plasma/alien => 0ms (14) (avg:0)
/obj/effect/decal/cleanable/blood/gibs/old => 0ms (13) (avg:0)
/obj/structure/closet/secure_closet/contraband/armory => 0ms (13) (avg:0)
/turf/open/floor/plasteel/darkblue/corner => 0ms (13) (avg:0)
/obj/item/clothing/gloves/f13/leather/fingerless => 0ms (13) (avg:0)
/obj/item/reagent_containers/glass/bottle/vial/small/bicaridine => 0ms (13) (avg:0)
/obj/item/reagent_containers/syringe/epinephrine => 0ms (12) (avg:0)
/obj/structure/closet/secure_closet/personal/cabinet => 0ms (12) (avg:0)
/turf/open/floor/plasteel/neutral/side => 0ms (12) (avg:0)
/obj/item/clothing/shoes/sneakers/black => 0ms (12) (avg:0)
/obj/item/reagent_containers/glass/bottle/charcoal => 0ms (11) (avg:0)
/obj/machinery/door/airlock/titanium => 0ms (11) (avg:0)
/obj/item/storage/box/ingredients/fiesta => 0ms (11) (avg:0)
/obj/item/storage/box/ingredients/vegetarian => 0ms (11) (avg:0)
/obj/structure/falsewall/reinforced => 0ms (11) (avg:0)
/obj/item/clothing/under/f13/recon => 0ms (11) (avg:0)
/obj/item/gun/ballistic/automatic/fnfal => 0ms (11) (avg:0)
/obj/item/storage/box/flashbangs => 0ms (10) (avg:0)
/obj/item/dice/d20 => 0ms (10) (avg:0)
/turf/open/floor/plating/f13/outside/desert => 0ms (10) (avg:0)
/obj/structure/closet/anchored => 0ms (10) (avg:0)
/obj/item/modular_computer/laptop/preset/civillian => 0ms (10) (avg:0)
/obj/machinery/computer/operating => 0ms (9) (avg:0)
/obj/item/storage/box/ingredients/american => 0ms (9) (avg:0)
/obj/item/storage/box/ingredients/carnivore => 0ms (9) (avg:0)
/obj/item/storage/toolbox/electrical => 0ms (9) (avg:0)
/obj/item/defibrillator => 0ms (9) (avg:0)
/turf/open/floor/plasteel/f13/vault_floor/yellow => 0ms (9) (avg:0)
/obj/item/clothing/gloves/f13/handwraps => 0ms (9) (avg:0)
